G.I. Joe: The Rise of Cobra,DS,2009,Backbone Entertainment,Action,E10+,39.24
Spider-Man: Edge of Time,DS,2011,Beenox/Other Ocean Interactive,Action,E10+,27.1
Gourmet Chef: Cook Your Way to Fame,DS,2008,Ubisoft,Misc,E,11.75
Fashion Studio: Paris Collection,DS,2009,Ubisoft,Misc,E,19.22
Salt Lake 2002,PS2,2002,Attention To Detail,Sports,E,17.64
Gladius,XB,2003,LucasArts,Strategy,T,23.03
Legends of Wrestling,XB,2002,Acclaim,Fighting,T,13.45
Magnetica,DS,2006,Mitchell,Puzzle,E,20.39
Red Orchestra 2: Heroes of Stalingrad,PC,2011,Tripwire Interactive,Shooter,M,24.06
Spy Hunter 2,XB,2003,Midway,Racing,T,33.36
Open Season,DS,2006,Ubisoft Quebec,Platform,E,30.3
LEGO The Lord of the Rings,DS,2012,TT Games,Action,E10+,17.37
Backyard Soccer,PS,2001,Humongous Entertainment,Sports,E,53.94
Imagine: Fashion Stylist,DS,2010,Magic Pockets,Simulation,E,51.61
Your Shape: Fitness Evolved 2013,WiiU,2012,Blue Byte,Action,E10+,54.65
Monster Jam,DS,2007,Torus Games,Racing,E,58.99
James Bond 007: Nightfire,GBA,2003,JV Games Inc.,Shooter,T,10.75
Back At The Barnyard: Slop Bucket Games,DS,2008,THQ,Sports,E,20.56
Little League World Series Baseball 2009,DS,2009,Black Lantern Studios,Sports,E,10.92
Castlevania Chronicles,PS,2001,Konami,Platform,T,37.24
Bratz,GBA,2002,DC Studios,Platform,E,36.92
Pinball Hall of Fame: The Gottlieb Collection,Wii,2006,Farsight Studios,Misc,E,34.02
King Arthur,PS2,2004,Krome Studios,Action,T,46.02
FIFA Street 2,PSP,2006,EA Canada,Sports,E,49.53
The Guy Game,PS2,2004,Top Heavy Studios,Misc,M,34.22
Blade II,XB,2002,Mucky Foot Productions,Action,M,17.47
Rogue Warrior,PS3,2009,Rebellion,Shooter,M,15.4
Baseball Advance,GBA,2002,Smilebit,Sports,E,56.25
Nicktoons: MLB,X360,2011,High Voltage Software,Sports,E,58.29
Learn Math,DS,2009,Dreamcatcher,Puzzle,E,18.87
Nitrobike,Wii,2008,Left Field Productions,Racing,E10+,30.59
Cruise Ship Vacation Games,Wii,2009,Activision,Puzzle,E,11.76
Paperboy / Rampage,GBA,2005,DSI Games,Misc,E,46.91
Vampire Moon: The Mystery of the Hidden Sun,DS,2010,City Interactive,Adventure,E,31.41
Quick Yoga Training,DS,2008,Ubisoft/Moss,Misc,E,14.42
Hulk Hogan's Main Event,X360,2011,Panic Button,Fighting,T,42.81
Tak 2: The Staff of Dreams,XB,2004,Avalanche Software,Platform,E,19.82
Retro Atari Classics,DS,2005,Taniko,Misc,E,16.6
Imagine: Fashion Designer,3DS,2011,Ubisoft Sofia,Simulation,E,20.24
Need for Speed Underground 2,DS,2005,EA Canada,Racing,E,32.4
My Spanish Coach,PSP,2008,Ubisoft,Misc,E,17.73
Ys: The Ark of Napishtim,PS2,2005,Falcom,Role-Playing,T,59.15
Divinity II: The Dragon Knight Saga,X360,2010,Larian Studios,Role-Playing,M,10.6
SingStar Latino,PS2,2007,SCEE London Studio,Misc,T,52.87
NHL 2K8,X360,2007,Kush Games,Sports,E10+,41.69
Haunted House,Wii,2010,Atari/Atari SA,Action,E10+,42.05
Top Spin 3,DS,2008,Pam Development/2K Sports,Action,E,51.85
Syberia,DS,2008,Microids/Dreamcatcher,Action,T,27.95
Puzzle Kingdoms,DS,2009,Infinite Interactive,Puzzle,E10+,32.74
Life is Strange,XOne,2016,DONTNOD Entertainment,Adventure,M,47.44
NHL 2K9,PS2,2008,Visual Concepts,Sports,E10+,48.12
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,PS2,2008,Atlus Co.,Role-Playing,M,43.03
Rogue Ops,XB,2003,Bits Studios,Action,M,47.52
NBA Hoopz,PS,2001,Eurocom Entertainment Software,Sports,E,49.19
Transworld Surf,XB,1999,Rockstar San Diego,Sports,T,55.38
MLB 11: The Show,PS2,2011,SCEA San Diego Studios,Sports,E,26.11
X-Blades,PS3,2009,Gaijin Entertainment,Action,M,25.65
Teenage Mutant Ninja Turtles: Danger of the Ooze,3DS,2014,WayForward,Adventure,E10+,24.07
Army Men: Green Rogue,PS2,2001,3DO,Action,T,22.35
Chessmaster,XB,2004,Ubisoft,Misc,E,15.7
Brain Assist,DS,2007,Sega,Misc,E,29.77
Monster Rancher DS,DS,2008,Cing,Role-Playing,E,24.13
Peter Jackson's King Kong: The Official Game of the Movie,DS,2005,Ubisoft Casablanca,Action,T,11.57
Superman: The Man of Steel,XB,2002,Circus Freak,Action,T,50.76
Kororinpa: Marble Mania,Wii,2006,Hudson,Puzzle,E,17.07
NHL 2003,GC,2002,EA Sports,Sports,E,42.86
Chicken Run,PS,2000,Blitz Games,Adventure,E,30.57
Fatal Inertia,X360,2007,Koei,Racing,E10+,13.78
Phantom Brave: We Meet Again,Wii,2009,Nippon Ichi Software,Role-Playing,T,59.15
NHL 2K9,PS3,2008,Visual Concepts,Sports,E10+,23.54
WWE Survivor Series,GBA,2004,Natsume,Fighting,T,36.6
Kung-Fu: High Impact,X360,2011,Virtual Air Guitar Company,Action,T,42.67
Tomb Raider: Legend,XB,2006,Crystal Dynamics,Action,T,49.21
I Spy: Universe,DS,2010,Big Blue Bubble Inc./Scholastic/Inc.,Puzzle,E,18.63
Ninjatown,DS,2008,Venan Entertainment/Cashmere Prod.,Strategy,E,52.48
Warcraft III: Reign of Chaos,PC,2002,Blizzard Entertainment,Strategy,T,45.94
Frogger Beyond,GC,2002,Konami,Platform,E,10.16
RPG Maker II,PS2,2002,Kuusou Kagaku,Role-Playing,E,22.15
Alone in the Dark: Inferno,PS3,2008,Eden Studios,Adventure,M,48.05
TRON: Evolution,PSP,2010,SuperVillain Studios,Action,E10+,37.9
Gravity Rush Remastered,PS4,2015,Bluepoint Games,Action,T,55.06
Destruction Derby Arenas,PS2,2004,Studio 33,Racing,T,16.47
Dengeki Bunko Fighting Climax,PSV,2014,Sega,Fighting,T,19.68
MLB Power Pros 2008,Wii,2008,Konami,Sports,E,43.16
Littlest Pet Shop: Spring,DS,2009,Electronic Arts,Simulation,E,30.56
Cabela's Dangerous Hunts 2009,X360,2008,FUN Labs,Sports,T,44.6
Rumble Roses XX,X360,2006,Konami,Fighting,M,37.72
Total War: WARHAMMER,PC,2016,Creative Assembly,Strategy,T,18.11
Shaman King: Power of Spirit,PS2,2004,WinkySoft,Adventure,T,32.56
Anno 1701: Dawn of Discovery,DS,2007,Sunflowers Interactive,Simulation,E,49.6
The BIGS 2,PS3,2009,Blue Castle Games,Sports,E10+,44.93
LEGO Legends of Chima: Laval's Journey,PSV,2013,TT Games,Adventure,E10+,31.17
DreamWorks Super Star Kartz,Wii,2011,Activision,Racing,E,37.91
The Amazing Race,Wii,2010,Ludia Inc.,Misc,E,12.97
Dead to Rights: Reckoning,PSP,2005,Rebellion,Shooter,M,56.05
NBA 08,PS3,2007,SCEA San Diego Studios,Sports,E,35.53
Hasbro Family Fun Pack,XOne,2015,Ubisoft,Misc,E10+,57.72
NCIS,Wii,2011,Ubisoft,Adventure,T,14.72
Mission: Impossible - Operation Surma,XB,2003,Paradigm Entertainment,Platform,T,50.19
Legendary,PS3,2008,Spark Unlimited,Shooter,M,15.29
Chuck E. Cheese's Game Room,DS,2010,UFO Interactive,Misc,E,31.26
MX 2002 Featuring Ricky Carmichael,XB,2001,Pacific Coast Power & Light,Racing,E,37.48
Batman: Arkham Knight,PC,2015,Rocksteady Studios/Iron Galaxy Studios,Action,M,15.73
Disney's Kim Possible: Kimmunicator,DS,2005,Artificial Mind and Movement,Platform,E,59.15
Mega Man Anniversary Collection,XB,2005,Atomic Planet Entertainment,Platform,E,42.75
Sally's Salon,DS,2008,Capcom,Simulation,E,27.11
Pro Evolution Soccer 2017,PS3,2016,Konami,Sports,E,49.73
Diablo II,PC,2000,Blizzard North,Role-Playing,M,26.33
Shrek Smash n' Crash Racing,GC,2006,Activision,Racing,E,19.38
F1 2011,PSV,2011,Codemasters,Racing,E,59.98
Drakengard 2,PS2,2005,Cavia Inc.,Role-Playing,M,47.29
Ben 10 Galactic Racing,DS,2011,Tantatus,Racing,E,57.14
Sonic Riders,XB,2006,Sonic Team,Racing,E,28.97
Shrek Super Party,XB,2002,Mass Media,Misc,E,11.12
Venetica,X360,2010,Deck 13,Role-Playing,T,25.73
Rally Fusion: Race of Champions,PS2,2002,Climax Group,Racing,E,20.94
Persona 4: Arena,X360,2012,Arc System Works,Fighting,T,53.81
Street Fighter IV,PC,1999,Capcom,Fighting,T,51.72
Cabela's Alaskan Adventure,X360,2006,FUN Labs,Sports,T,18.27
Heroes of the Pacific,XB,2005,IR Gurus Interactive Ltd.,Simulation,T,59.48
RollerCoaster Tycoon,XB,2003,Atari,Strategy,E,18.82
NightCaster,XB,2002,Jaleco Entertainment,Action,T,23.31
FIFA World Cup Germany 2006,GC,2006,EA Canada,Sports,E,59.72
Space Camp,Wii,2009,7 Studios,Action,E,36.96
Hitman 2: Silent Assassin,GC,2003,Io Interactive,Action,M,52.99
Digimon Racing,GBA,2004,Griptonite Games,Racing,E,16.74
All Star Cheer Squad 2,Wii,2009,Gorilla Games,Sports,E,15.59
Ape Escape 3,PS2,2005,SCE Japan Studio,Platform,E10+,36.07
Crouching Tiger/Hidden Dragon,PS2,2003,Light Weight,Action,T,21.33
Final Fantasy XIV: Heavensward,PS4,2015,Square Enix,Action,T,10.63
Secret Agent Clank,PSP,2008,High Impact Games,Platform,E10+,49.78
Barbie and the Three Musketeers,DS,2009,WayForward,Adventure,E,53.64
Science Papa,Wii,2009,Activision,Misc,E,57.51
Iridion II,GBA,2003,Shin'en,Shooter,E,13.4
Whiplash,PS2,2003,Crystal Dynamics,Racing,T,41.92
007: Quantum of Solace,DS,2008,Vicarious Visions,Action,T,36.77
Borderlands: Double Game Add-On Pack,X360,2010,Gearbox Software,Shooter,M,47.67
Farming Simulator 2011,PC,2010,Giants Software,Simulation,E,14.75
Watch Dogs,WiiU,2014,Ubisoft Romania,Action,M,58.25
BlazBlue: Continuum Shift II,PSP,2011,Arc System Works,Fighting,T,44.14
Summon Night: Twin Age,DS,2007,Flight-Plan,Role-Playing,E10+,37.66
Spider-Man: Battle for New York,DS,2006,Torus Games,Platform,E10+,48.88
Army Men: Soldiers of Misfortune,Wii,2008,Big Blue Bubble Inc.,Shooter,E,28.8
Game Party: Champions,WiiU,2012,Phosphor Games Studio/LLC,Action,E,28.62
Otogi: Myth of Demons,XB,2002,From Software,Action,T,39.23
Margot's Word Brain,Wii,2008,Slam Games,Puzzle,E10+,24.47
Dreamworks 2-in-1 Party Pack,DS,2010,Activision,Misc,E,12.44
Alter Echo,PS2,2003,Outrage Games,Shooter,T,37.97
Green Lantern: Rise of the Manhunters,3DS,2011,Griptonite Games,Action,E10+,44.83
Puzzle de Harvest Moon,DS,2007,Platinum Egg,Puzzle,E,31.12
Rock Band Track Pack Volume 1,PS2,2008,Harmonix Music Systems,Misc,T,55.66
My Baby: First Steps,Wii,2009,Dancing Dots,Simulation,E,15.99
NBA 08,PS2,2007,SCEA San Diego Studios,Sports,E,17
Shin Megami Tensei: Digital Devil Saga,PS2,2004,Atlus Co.,Role-Playing,M,49.87
Deception IV: Blood Ties,PSV,2014,Koei Tecmo Games,Action,M,38.31
Rango: The Video Game,X360,2011,Behaviour Interactive,Action,E10+,14.11
Megamind: The Blue Defender,PSP,2010,THQ,Adventure,E10+,40.22
Puppies 3D,3DS,2011,MTO,Misc,E,43.44
The Stronghold Collection,PC,2009,Take-Two Interactive,Strategy,T,59.18
One Piece: Unlimited World Red,PSV,2014,Ganbarion,Action,T,46.31
The Price is Right 2010 Edition,DS,2009,Ludia Inc.,Misc,E,44.29
Cabela's Dangerous Hunts 2009,PS3,2008,FUN Labs,Sports,T,40.37
Ty the Tasmanian Tiger 2: Bush Rescue,GBA,2004,Krome Studios,Platform,E,42.73
Teenage Mutant Ninja Turtles 2: Battle Nexus,XB,2004,Konami,Action,T,43.68
Tom Clancy's Splinter Cell: Double Agent,Wii,2006,Ubisoft Shanghai,Action,M,38.67
LEGO Racers 2,PS2,2001,Attention Software,Racing,E,35.68
Eat Lead: The Return of Matt Hazard,PS3,2009,Vicious Cycle,Shooter,T,33.8
Backyard Baseball,GC,2003,Humongous Entertainment,Sports,E,37.7
Star Wars: Lethal Alliance,PSP,2006,Ubisoft Montreal,Action,T,34.16
Naruto Shippuden: Kizuna Drive,PSP,2010,Premium Agency,Action,T,53.85
Sega GT,DC,2000,TOSE,Racing,E,34.09
Steel Battalion: Heavy Armor,X360,2012,From Software,Misc,M,56.24
Green Lantern: Rise of the Manhunters,X360,2011,Double Helix Games,Action,T,22.86
Legends of Wrestling,GC,2002,Acclaim,Fighting,T,15.58
Fit in Six,PS3,2011,Blue Byte,Sports,E,39.69
All-Star Baseball 2004,XB,2003,Acclaim,Sports,E,30.02
Rock Band Track Pack Volume 2,PS3,2008,Harmonix Music Systems,Misc,T,16.65
Dokapon Kingdom,Wii,2008,Sting,Role-Playing,E10+,38.32
Onechanbara: Bikini Samurai Squad,X360,2006,Tamsoft,Action,M,58.88
Portal Runner,PS2,2001,3DO,Platform,E,24.74
Warriors Orochi 2,PS2,2008,Omega Force,Action,T,43.25
Hyperdevotion Noire: Goddess Black Heart,PSV,2014,Sting,Role-Playing,T,26.18
Disney's Winnie the Pooh's Rumbly Tumbly Adventure,PS2,2005,Phoenix Games Studio,Platform,E,55.68
Spartan: Total Warrior,XB,2005,Creative Assembly,Action,M,11.44
City Crisis,PS2,2001,Syscom,Simulation,E,42.88
Smart Boy's Gameroom,DS,2007,Starfish SD,Misc,E,27
Victorious: Time to Shine,X360,2011,High Voltage Software,Action,E,41.53
High Rollers Casino,XB,2004,Virtual Toys,Misc,E,15.38
Advent Rising,XB,2005,GlyphX Games,Action,T,26.24
Surf Riders,PS,1999,ACOT,Sports,E,20.66
Snood,GBA,2001,Rebellion,Puzzle,E,51.63
Monster Jam: Urban Assault,PS2,2008,Torus Games,Racing,E,32.21
DT Racer,PS2,2005,Axis Entertainment,Racing,E,56.91
NBA 2K13,WiiU,2012,Visual Concepts,Sports,E,33.5
7 Wonders of the Ancient World,DS,2007,Hot Lava Games,Puzzle,E,32.34
Kelly Slater's Pro Surfer,GBA,2002,HotGen,Sports,E,17.41
Top Shot Arcade,Wii,2011,Activision,Shooter,T,47.88
Twister Mania,X360,2011,Majesco Games/Majesco,Misc,E,37.75
Drome Racers,PS2,2002,Attention To Detail,Racing,E,38.84
X-Men: Next Dimension,GC,2002,Exakt,Fighting,T,14.72
Dynasty Warriors 5 Empires,X360,2006,Omega Force,Action,T,44.99
Burnout,XB,2002,Criterion Games,Racing,E,11.87
Baroque,PS2,2007,Sting,Role-Playing,T,12.07
Jurassic: The Hunted,X360,2009,Activision,Shooter,T,13.38
DreamWorks Super Star Kartz,DS,2011,Virtuos,Racing,E,41.88
Hour of Victory,X360,2007,Nfusion,Shooter,T,40.75
Indianapolis 500 Legends,Wii,2007,Torus Games,Racing,E,50.37
NBA Ballers: Phenom,XB,2006,Midway,Sports,E,46.37
Shimano Xtreme Fishing,Wii,2009,eV Interactive,Sports,T,19.56
Crash Tag Team Racing,XB,2005,Radical Entertainment,Racing,E10+,30.06
Freedom Fighters,GC,2003,Io Interactive,Shooter,T,54.23
NBA 2K17,PS3,2016,2K Games,Sports,E,33.4
Mega Man X Collection,GC,2006,Capcom,Misc,E,11.67
Left Brain Right Brain 2,DS,2008,Kokolo Corporation,Misc,E,27.14
Quantum Redshift,XB,2002,Curly Monsters,Racing,T,40.02
Smash Court Tennis Pro Tournament 2,PS2,2004,Namco,Sports,E,52.08
Brothers in Arms: Double Time,Wii,2008,Gearbox Software,Shooter,M,15.18
Legends of Wrestling II,XB,2002,Acclaim,Fighting,T,15.04
Armed and Dangerous,XB,2003,Planet Moon Studios,Shooter,T,35.65
Project CARS,PC,2015,Slightly Mad Studios,Racing,E,56.25
Teenage Mutant Ninja Turtles: Arcade Attack,DS,2009,Ubisoft,Action,E10+,29.75
Monster Truck Madness,GBA,2003,Tantalus Interactive,Racing,E,46.8
Space Bust-A-Move,DS,2008,Taito Corporation,Puzzle,E,13.57
Deadpool,XOne,2015,High Moon Studios,Action,M,59.19
Disney's Atlantis: The Lost Empire,GBA,2001,3d6 Games,Platform,E,25.11
Just Cause 2,PC,2010,Avalanche Studios,Action,M,54.32
Crush3D,3DS,2012,Zoe Mode,Platform,E10+,19.37
LEGO Marvel's Avengers,PSV,2016,TT Games,Action,E10+,37.99
NeverDead,PS3,2012,Rebellion,Shooter,M,20.37
Mega Man X: Command Mission,GC,2004,Capcom,Role-Playing,E,16.87
Charm Girls Club: My Fashion Mall,DS,1999,Electronic Arts,Simulation,E,14.2
Deepak Chopra's Leela,Wii,2011,Curious Pictures,Misc,E,31.74
Need for Speed: ProStreet,DS,2007,Exient Entertainment,Racing,E,42.08
DiRT Rally,XOne,2016,Codemasters,Racing,E,13.12
NHL 2K7,PS3,2006,Kush Games,Sports,E10+,52.18
Go Play: Circus Star,Wii,2009,N-Fusion Interactive Entertainment Corp.,Action,E10+,23.13
Worms 3D,PS2,2003,Team 17,Strategy,T,34.32
Gladiator Begins,PSP,2010,Acquire,Action,M,37.02
Sleeping Dogs,PC,2012,United Front Games,Action,M,47.36
Impossible Mission,DS,2007,System 3,Platform,E,46.32
Strikers 1945,PS,1998,Psikyo,Shooter,E,36.14
Galidor: Defenders of the Outer Dimension,GBA,2002,Tiertex Design Studios,Action,E,38.3
Pryzm Chapter One: The Dark Unicorn,PS2,2002,Digital Illusions,Adventure,T,55.66
Eat Lead: The Return of Matt Hazard,X360,2009,Vicious Cycle,Shooter,T,45.19
Karaoke Revolution,X360,2009,Blitz Games Studios,Misc,T,41.59
Are You Smarter than a 5th Grader? Game Time,X360,2009,ImaginEngine,Puzzle,E,54.49
Guilty Gear X,PS2,2001,Arc System Works,Fighting,T,35.1
Obscure: The Aftermath,Wii,2008,Hydravision,Action,M,14.87
NHL 2002,GBA,2002,BudCat,Sports,E,40.21
Disney's PK: Out of the Shadows,PS2,2002,Ubisoft,Platform,E,53.49
Wild Earth: African Safari,Wii,2008,Super X Studios,Simulation,E,21.97
Record of Agarest War Zero,PS3,1999,Compile Heart,Strategy,T,41.27
Rocksmith,PC,1999,Ubisoft,Misc,T,45.75
Backyard Baseball '09,DS,2008,Humongous Entertainment,Sports,E,38.61
Conception II: Children of the Seven Stars,3DS,2013,Spike,Role-Playing,M,39.87
Reader Rabbit Kindergarten,Wii,2010,Graffiti Entertainment,Misc,E,28.92
Puzzle Quest: Challenge of the Warlords,PS2,2007,Infinite Interactive,Puzzle,E10+,21.4
Chessmaster: The Art of Learning,PSP,2008,Ubisoft,Misc,E,17.19
Lego Star Wars: The Force Awakens,3DS,2016,TT Games,Action,E10+,26.68
Makai Kingdom: Chronicles of the Sacred Tome,PS2,2005,Nippon Ichi Software,Role-Playing,T,58.67
Lemony Snicket's A Series of Unfortunate Events,XB,2004,Activision,Platform,E,59.37
Neopets Petpet Adventures: The Wand of Wishing,PSP,2006,SCEA,Adventure,E,57.57
The Ant Bully,GC,2006,Artificial Mind and Movement,Platform,E10+,39.29
Bomberman Party Edition,PS,1998,Metro,Puzzle,E,22.06
Ice Age: Dawn of the Dinosaurs,X360,2009,Activision,Action,E10+,32.48
Star Trek: Conquest,Wii,2007,4J Studios,Strategy,E,17.4
Major League Baseball 2K8 Fantasy All-Stars,DS,2008,Deep Fried Entertainment,Sports,E,39.59
Madden NFL 06,DS,2005,Exient Entertainment,Sports,E,44.22
Rango: The Video Game,Wii,2011,Behaviour Interactive,Action,E10+,21.47
Break 'Em All,DS,2005,Warashi,Puzzle,E,41.83
Red Faction II,XB,2003,Outrage Games,Shooter,M,43.89
Rock Band Track Pack Volume 2,PS2,2008,Harmonix Music Systems,Misc,T,32.69
Voodoo Vince,XB,2003,Beep Industries,Platform,T,38.35
Disney Sing It: Party Hits,PS3,2010,Disney Interactive Studios,Misc,E,55.98
Everybody Dance,PS3,2011,SCEE,Misc,T,22.32
Blackwater,X360,2011,Zombie Studios,Shooter,T,45.31
Tom Clancy's Ghost Recon,Wii,2010,Next Level Games,Shooter,T,34.46
Ferrari Challenge Trofeo Pirelli,PS2,2008,Eutechnyx,Racing,E,28.06
Moshi Monsters: Katsuma Unleashed,DS,2013,Black Lantern Studios,Action,E,54.57
Chase: Hollywood Stunt Driver,XB,2002,I-Imagine,Racing,T,36.01
Thor: God of Thunder,DS,2011,WayForward,Action,E10+,15.11
The X Files: Resist or Serve,PS2,2004,Black Ops Entertainment,Adventure,M,50.68
Touch My Katamari ,PSV,2011,Bandai Namco Games,Puzzle,E10+,29.35
PixelJunk Monsters Deluxe,PSP,2010,Q-Games,Strategy,E,33.72
Legend of the Guardians: The Owls of Ga'Hoole,DS,2010,Tantatus,Action,E10+,31.1
Ben 10 Galactic Racing,Wii,2011,Monkey Bar Games,Racing,E,38.69
Curious George,PS2,2006,Monkey Bar Games,Action,E,17.08
Killer is Dead,X360,2013,Grasshopper Manufacture,Action,M,33.56
Don Bradman Cricket 14,PS4,2015,Big Ant Studios,Sports,E,49.51
Megamind: Ultimate Showdown,X360,2010,THQ Australia,Action,E10+,46.9
Zathura,PS2,2005,High Voltage Software,Adventure,E10+,26.05
Mytran Wars,PSP,2009,Stormregion,Strategy,T,44.62
NCIS,PS3,2011,Ubisoft,Adventure,T,16.7
Undead Knights,PSP,2009,Now Production,Action,M,31.99
Ninja Reflex,Wii,2008,Sanzaru Games,Action,E10+,46.48
Cel Damage,XB,2001,Pseudo Interactive,Racing,T,52.19
Lovely Lisa,DS,2007,Takara Tomy,Simulation,E,37.98
Dance Paradise,X360,2010,Mindscape Inc./Mindscape,Misc,T,20.94
SSX 3,GBA,2003,Visual Impact,Sports,E,34.81
Supremacy MMA,PS3,2011,Kung Fu Factory,Fighting,M,15.81
Lunar: Dragon Song,DS,2005,Game Arts/Japan Art Media (JAM),Role-Playing,E10+,46.19
Breakdown,XB,2004,Namco,Adventure,M,16.93
Rush,PSP,2006,Midway Studios - Newcastle,Racing,T,32.12
Venetica,PS3,2010,Deck 13,Role-Playing,T,26.11
Looney Tunes: Sheep Raider,PS,2001,Infogrames,Platform,E,12.68
Horse Life,DS,2007,Neko Entertainment,Simulation,E,29.9
Geometry Wars: Galaxies,Wii,2007,Kuju Entertainment,Shooter,E,29.58
Conduit 2,Wii,2011,High Voltage Software,Shooter,T,40.93
Zenses: Rainforest,DS,2008,Shin'en,Puzzle,E,18.84
Backyard Baseball '10,DS,2009,Mistic Software,Sports,E,42.27
Rise of the Tomb Raider,PC,2016,Crystal Dynamics/Nixxes Software,Adventure,M,19.64
The Lord of the Rings: Aragorn's Quest,PSP,2010,TT Fusion,Action,E10+,19.87
X2: Wolverine's Revenge,GC,2003,GenePool,Platform,T,42.27
Cabela's Dangerous Hunts 2011,DS,2010,Activision,Sports,T,54.22
Hatsune Miku: Project Diva X,PSV,2016,Sega,Misc,T,57.43
Deadliest Catch: Sea of Chaos,Wii,2010,Crave,Sports,E10+,14.87
Destiny: The Collection,XOne,2016,Bungie,Shooter,T,18.06
Lego Star Wars: The Force Awakens,X360,2016,TT Games,Action,E10+,31.07
Showdown: Legends of Wrestling,XB,2004,Acclaim,Fighting,T,41.78
Godzilla Unleashed: Double Smash,DS,2007,Santa Cruz Games,Action,E,37.58
My Farm Around the World,DS,2008,BIP Games,Simulation,E,35.88
Farming Simulator 17,XOne,2016,Giants Software,Simulation,E,22.38
Dishonored 2,PC,2016,Arkane Studios,Action,M,21.14
NASCAR Unleashed,X360,2011,Firebrand Games,Racing,E,29.97
The Smurfs 2,X360,2013,WayForward,Platform,E,48.31
Street Hoops,GC,1999,Black Ops Entertainment,Sports,T,40.89
NPPL: Championship Paintball 2009,X360,2008,FUN Labs,Shooter,E10+,48.94
Atelier Annie: Alchemists of Sera Island,DS,2009,Gust,Role-Playing,E10+,57.43
WRC: FIA World Rally Championship,X360,1999,Milestone S.r.l,Racing,E10+,44.72
WWE SmackDown vs Raw 2008,DS,2007,Amaze Entertainment,Fighting,T,17.26
Godzilla: Destroy All Monsters Melee,XB,1999,Pipeworks Software/Inc.,Fighting,T,20.69
College Hoops 2K6,X360,2006,2K Sports,Sports,E,51.47
Sega Soccer Slam,PS2,2002,Black Box,Sports,E,31.89
Dora the Explorer: Dora Saves the Mermaids,PS2,2008,Take-Two Interactive,Platform,E,54.4
DiRT 2,DS,2009,Firebrand Games,Racing,E,28.31
Dodge Racing: Charger vs Challenger,Wii,2009,EM Studios,Racing,E,32.93
Greg Hastings Paintball 2,Wii,2010,Super X Studios,Shooter,E10+,16.72
Fat Princess: Fistful of Cake,PSP,2010,SuperVillain Studios,Action,T,13.51
Sonic Adventure 2,DC,2001,Sonic Team,Platform,E,48.56
IndyCar Series,PS2,2003,Codemasters,Racing,E,39
Space Chimps,PS2,2008,Red Tribe,Platform,E10+,40.16
Tony Hawk's Pro Skater 5,XOne,2015,Robomodo,Sports,T,55.29
Gladiator: Sword of Vengeance,PS2,2003,Acclaim Studios Manchester,Action,M,58.3
Rodea the Sky Soldier,WiiU,2015,Prope/Kadokawa,Action,E10+,51.93
The Daring Game for Girls,DS,1999,WXP,Adventure,E,21.61
DreamWorks Super Star Kartz,3DS,2011,Activision,Racing,E,13.98
Pinball Hall of Fame: The Williams Collection,X360,2009,Farsight Studios,Misc,E10+,40.91
Ultimate Card Games,GBA,2003,Cosmigo,Misc,E,47.32
NBA 2K17,X360,2016,2K Games,Sports,E,53.34
Academy of Champions: Soccer,Wii,2009,Ubisoft Vancouver,Sports,E,22.08
Overlord: Raising Hell,PS3,2008,4J Studios,Action,T,44.24
Power Gig: Rise of the SixString,X360,2010,Seven45 Studios,Misc,T,50.19
